id,date,score,target
3214,2020-01-30,539,0
3215,2020-01-27,495,0
3216,2020-03-04,494,0
3217,2020-03-01,499,0
3218,2020-01-27,414,0
3219,2020-02-10,505,0
3220,2020-01-13,599,0
3221,2020-02-13,524,0
3222,2020-03-23,508,0
3223,2020-01-05,466,0
3224,2020-03-14,442,0
3225,2020-02-18,488,0
3226,2020-02-15,531,0
3227,2020-01-06,472,0
3228,2020-03-27,505,0
3229,2020-02-15,545,0
3230,2020-03-06,505,0
3231,2020-02-01,508,0
3232,2020-01-30,461,0
3233,2020-03-31,522,0
3234,2020-03-19,537,0
3235,2020-01-19,576,0
3236,2020-01-17,502,0
3237,2020-03-11,372,0
3238,2020-02-08,390,0
3239,2020-03-27,554,0
3240,2020-01-29,513,0
3241,2020-02-01,554,0
3242,2020-03-14,492,0
3243,2020-01-25,537,0
3244,2020-02-07,538,0
3245,2020-02-09,582,0
3246,2020-01-03,523,0
3247,2020-03-17,399,0
3248,2020-02-16,511,0
3249,2020-01-28,517,0
3250,2020-01-08,483,0
3251,2020-01-08,464,0
3252,2020-02-16,487,0
3253,2020-02-09,521,0
3254,2020-03-04,596,0
3255,2020-03-17,489,0
3256,2020-02-22,528,0
3257,2020-02-16,488,0
3258,2020-03-04,522,0
3259,2020-01-12,462,0
3260,2020-02-13,494,0
3261,2020-02-08,508,0
3262,2020-02-29,489,0
3263,2020-01-12,415,0
3264,2020-02-22,491,0
3265,2020-03-28,453,0
3266,2020-02-08,536,0
3267,2020-01-30,515,0
3268,2020-03-13,541,0
3269,2020-03-24,552,0
3270,2020-02-21,474,0
3271,2020-02-17,444,0
3272,2020-01-04,555,0
3273,2020-03-10,452,0
3274,2020-03-15,400,0
3275,2020-03-09,545,0
3276,2020-01-16,551,0
3277,2020-02-19,503,0
3278,2020-03-02,516,0
3279,2020-02-24,507,0
3280,2020-02-18,421,0
3281,2020-03-31,498,0
3282,2020-01-24,546,0
3283,2020-03-10,600,0
3284,2020-01-03,508,0
3285,2020-01-06,492,0
3286,2020-02-29,430,0
3287,2020-03-02,555,0
3288,2020-02-13,452,0
3289,2020-03-01,560,0
3290,2020-02-18,557,0
3291,2020-02-20,483,0
3292,2020-02-03,528,0
3293,2020-03-18,514,0
3294,2020-02-24,523,0
3295,2020-02-27,485,0
3296,2020-03-03,423,0
3297,2020-03-21,460,0
3298,2020-03-28,582,0
3299,2020-02-06,572,0
3300,2020-02-10,400,0
3301,2020-02-01,515,0
3302,2020-02-11,484,0
3303,2020-02-13,428,0
3304,2020-02-07,479,0
3305,2020-02-23,534,0
3306,2020-01-04,495,0
3307,2020-03-01,566,0
3308,2020-01-22,485,0
3309,2020-03-27,416,0
3310,2020-02-03,406,0
3311,2020-02-03,472,0
3312,2020-02-28,543,0
3313,2020-03-17,540,0
3314,2020-03-02,422,0
3315,2020-02-27,511,0
3316,2020-01-23,511,0
3317,2020-03-03,533,0
3318,2020-02-09,446,0
3319,2020-01-14,490,0
3320,2020-02-13,386,0
3321,2020-01-29,517,0
3322,2020-03-16,521,0
3323,2020-02-26,557,0
3324,2020-03-18,448,0
3325,2020-02-21,531,0
3326,2020-03-17,555,0
3327,2020-03-12,559,0
3328,2020-01-22,427,0
3329,2020-01-29,462,0
3330,2020-02-12,575,0
3331,2020-02-21,553,0
3332,2020-01-06,470,0
3333,2020-03-25,520,0
3334,2020-01-01,517,0
3335,2020-01-06,633,0
3336,2020-01-06,571,0
3337,2020-01-20,479,0
3338,2020-01-10,534,0
3339,2020-02-21,522,0
3340,2020-01-20,453,0
3341,2020-01-13,426,0
3342,2020-01-31,492,0
3343,2020-03-16,509,0
3344,2020-02-06,563,0
3345,2020-01-31,493,0
3346,2020-02-14,504,0
3347,2020-01-05,490,0
3348,2020-03-22,560,0
3349,2020-03-10,457,0
3350,2020-03-13,520,0
3351,2020-03-02,563,0
3352,2020-01-01,537,0
3353,2020-01-29,469,0
3354,2020-02-08,495,0
3355,2020-03-29,478,0
3356,2020-02-28,451,0
3357,2020-02-24,535,0
3358,2020-02-17,520,0
3359,2020-02-08,493,0
3360,2020-02-12,498,0
3361,2020-03-04,442,0
3362,2020-03-06,517,0
3363,2020-02-01,502,0
3364,2020-02-16,391,0
3365,2020-02-09,524,0
3366,2020-02-01,414,0
3367,2020-02-08,501,0
3368,2020-02-19,460,0
3369,2020-03-13,530,0
3370,2020-01-13,532,0
3371,2020-01-22,499,0
3372,2020-01-30,514,0
3373,2020-02-29,466,0
3374,2020-03-06,482,0
3375,2020-03-05,537,0
3376,2020-01-19,508,0
3377,2020-01-11,543,0
3378,2020-01-09,537,0
3379,2020-02-02,524,0
3380,2020-03-16,418,0
3381,2020-02-10,520,0
3382,2020-01-14,470,0
3383,2020-01-18,541,0
3384,2020-03-01,486,0
3385,2020-03-09,438,0
3386,2020-03-12,438,0
3387,2020-03-15,530,0
3388,2020-03-31,477,0
3389,2020-02-22,501,0
3390,2020-03-19,479,0
3391,2020-03-12,510,0
3392,2020-03-30,454,0
3393,2020-02-13,511,0
3394,2020-03-03,492,0
3395,2020-03-07,496,0
3396,2020-01-13,454,0
3397,2020-02-28,458,0
3398,2020-01-21,504,0
3399,2020-01-06,617,0
3400,2020-03-18,467,0
3401,2020-03-23,501,0
3402,2020-03-23,490,0
3403,2020-01-17,488,0
3404,2020-02-23,538,0
3405,2020-01-02,528,0
3406,2020-01-10,476,0
3407,2020-03-19,576,0
3408,2020-01-20,569,0
3409,2020-02-16,516,0
3410,2020-02-19,478,0
3411,2020-02-26,489,0
3412,2020-01-14,578,0
3413,2020-02-27,518,0
3414,2020-01-25,515,0
3415,2020-01-18,526,0
3416,2020-03-25,438,0
3417,2020-03-08,452,0
3418,2020-02-09,498,0
3419,2020-03-19,446,0
3420,2020-01-01,528,0
3421,2020-02-26,524,0
3422,2020-03-28,434,0
3423,2020-02-15,482,0
3424,2020-03-10,460,0
3425,2020-01-19,396,0
3426,2020-02-19,474,0
3427,2020-03-15,527,0
3428,2020-03-16,470,0
3429,2020-03-12,419,0
3430,2020-02-11,487,0
3431,2020-01-14,462,0
3432,2020-03-22,477,0
3433,2020-01-14,509,0
3434,2020-01-25,447,0
3435,2020-02-25,473,0
3436,2020-02-07,488,0
3437,2020-01-23,508,0
3438,2020-03-13,496,0
3439,2020-02-07,559,0
3440,2020-03-13,532,0
3441,2020-03-02,538,0
3442,2020-03-27,597,0
3443,2020-03-19,464,0
3444,2020-02-01,483,0
3445,2020-03-17,404,0
3446,2020-01-30,454,0
3447,2020-02-25,444,0
3448,2020-03-12,487,0
3449,2020-03-06,462,0
3450,2020-01-24,456,0
3451,2020-03-16,488,0
3452,2020-03-17,436,0
3453,2020-03-14,457,0
3454,2020-02-02,477,0
3455,2020-02-21,470,0
3456,2020-02-24,543,0
3457,2020-02-12,456,0
3458,2020-02-18,467,0
3459,2020-01-14,443,0
3460,2020-01-26,453,0
3461,2020-01-02,545,0
3462,2020-02-12,489,0
3463,2020-03-24,546,0
3464,2020-01-04,503,0
3465,2020-01-23,427,0
3466,2020-03-24,529,0
3467,2020-02-20,516,0
3468,2020-01-06,491,0
3469,2020-03-21,410,0
3470,2020-01-17,585,0
3471,2020-02-09,499,0
3472,2020-02-21,507,0
3473,2020-01-24,425,0
3474,2020-01-25,418,0
3475,2020-01-24,508,0
3476,2020-03-08,514,0
3477,2020-03-21,458,0
3478,2020-02-28,479,0
3479,2020-02-23,461,0
3480,2020-03-21,536,0
3481,2020-01-18,531,0
3482,2020-01-16,552,0
3483,2020-03-24,390,0
3484,2020-03-20,448,0
3485,2020-02-07,482,0
3486,2020-02-04,480,0
3487,2020-01-03,495,0
3488,2020-02-14,594,0
3489,2020-02-08,437,0
3490,2020-02-14,430,0
3491,2020-03-20,521,0
3492,2020-01-13,467,0
3493,2020-01-16,487,0
3494,2020-01-24,470,0
3495,2020-02-15,512,0
3496,2020-01-31,548,0
3497,2020-02-09,568,0
3498,2020-03-24,469,0
3499,2020-01-16,500,0
3500,2020-01-20,524,0
3501,2020-02-18,563,0
3502,2020-02-21,526,0
3503,2020-02-24,487,0
3504,2020-03-27,434,0
3505,2020-02-02,521,0
3506,2020-03-21,455,0
3507,2020-02-15,395,0
3508,2020-01-28,465,0
3509,2020-03-23,529,0
3510,2020-01-16,468,0
3511,2020-01-20,453,0
3512,2020-03-27,482,0
3513,2020-01-14,544,0
3514,2020-02-01,435,0
3515,2020-03-22,438,0
3516,2020-02-29,417,0
3517,2020-03-14,485,0
3518,2020-03-29,418,0
3519,2020-01-10,497,0
3520,2020-03-08,536,0
3521,2020-03-17,539,0
3522,2020-03-23,502,0
3523,2020-02-12,470,0
3524,2020-01-28,567,0
3525,2020-02-25,559,0
3526,2020-01-07,533,0
3527,2020-03-08,517,0
3528,2020-02-15,484,0
3529,2020-02-26,491,0
3530,2020-03-31,399,0
3531,2020-01-29,452,0
3532,2020-01-03,536,0
3533,2020-01-26,469,0
3534,2020-01-03,517,0
3535,2020-02-03,473,0
3536,2020-01-13,498,0
3537,2020-01-28,480,0
3538,2020-02-25,519,0
3539,2020-03-30,514,0
3540,2020-02-11,420,0
3541,2020-03-11,508,0
3542,2020-02-03,545,0
3543,2020-03-07,458,0
3544,2020-03-05,472,0
3545,2020-01-09,470,0
3546,2020-03-22,566,0
3547,2020-03-22,488,0
3548,2020-03-18,562,0
3549,2020-01-04,508,0
3550,2020-01-20,546,0
3551,2020-01-16,487,0
3552,2020-01-12,515,0
3553,2020-01-16,551,0
3554,2020-02-24,488,0
3555,2020-01-01,500,0
3556,2020-01-17,449,0
3557,2020-01-22,505,0
3558,2020-02-05,478,0
3559,2020-02-02,529,0
3560,2020-02-14,572,0
3561,2020-01-15,456,0
3562,2020-02-26,571,0
3563,2020-02-06,541,0
3564,2020-01-04,486,0
3565,2020-01-23,544,0
3566,2020-03-10,490,0
3567,2020-01-17,542,0
3568,2020-02-12,514,0
3569,2020-02-23,433,0
3570,2020-01-21,509,0
3571,2020-02-18,496,0
3572,2020-01-10,502,0
3573,2020-03-25,517,0
3574,2020-02-05,522,0
3575,2020-01-09,553,0
3576,2020-03-10,547,0
3577,2020-03-22,436,0
3578,2020-03-25,460,0
3579,2020-03-22,541,0
3580,2020-03-19,456,0
3581,2020-02-28,525,0
3582,2020-03-10,529,0
3583,2020-01-10,449,0
3584,2020-03-16,391,0
3585,2020-02-29,533,0
3586,2020-02-10,418,0
3587,2020-01-11,473,0
3588,2020-03-09,458,0
3589,2020-02-10,461,0
3590,2020-02-15,504,0
3591,2020-03-15,574,0
3592,2020-01-22,384,0
3593,2020-03-01,576,0
3594,2020-02-14,500,0
3595,2020-03-31,525,0
3596,2020-02-18,486,0
3597,2020-03-10,472,0
3598,2020-03-20,501,0
3599,2020-01-02,528,0
3600,2020-02-24,505,0
3601,2020-01-21,433,0
3602,2020-03-19,485,0
3603,2020-03-21,455,0
3604,2020-01-18,423,0
3605,2020-03-10,556,0
3606,2020-02-17,432,0
3607,2020-02-20,421,0
3608,2020-02-19,484,0
3609,2020-01-22,549,0
3610,2020-03-13,501,0
3611,2020-01-07,518,0
3612,2020-01-20,420,0
3613,2020-01-14,525,0
3614,2020-03-27,463,0
3615,2020-01-30,501,0
3616,2020-01-18,470,0
3617,2020-02-21,488,0
3618,2020-02-18,432,0
3619,2020-03-16,485,0
3620,2020-01-10,509,0
3621,2020-02-13,463,0
3622,2020-03-07,461,0
3623,2020-02-19,538,0
3624,2020-02-27,489,0
3625,2020-03-01,524,0
3626,2020-02-14,544,0
3627,2020-03-18,564,0
3628,2020-03-25,509,0
3629,2020-01-15,511,0
3630,2020-01-20,476,0
3631,2020-03-12,440,0
3632,2020-02-17,498,0
3633,2020-01-01,471,0
3634,2020-03-05,523,0
3635,2020-01-29,501,0
3636,2020-01-15,498,0
3637,2020-01-26,550,0
3638,2020-03-28,542,0
3639,2020-03-25,585,0
3640,2020-01-08,459,0
3641,2020-01-09,463,0
3642,2020-02-09,550,0
3643,2020-01-10,592,0
3644,2020-01-02,483,0
3645,2020-01-03,434,0
3646,2020-02-14,515,0
3647,2020-03-31,509,0
3648,2020-01-19,517,0
3649,2020-01-15,366,0
3650,2020-02-18,455,0
3651,2020-02-24,454,0
3652,2020-02-06,496,0
3653,2020-01-03,422,0
3654,2020-01-10,491,0
3655,2020-01-10,487,0
3656,2020-03-15,396,0
3657,2020-02-27,463,0
3658,2020-03-18,483,0
3659,2020-03-21,416,0
3660,2020-03-18,542,0
3661,2020-02-19,541,0
3662,2020-03-27,536,0
3663,2020-01-07,527,0
3664,2020-02-14,494,0
3665,2020-01-19,475,0
3666,2020-01-11,528,0
3667,2020-02-19,531,0
3668,2020-02-23,453,0
3669,2020-03-16,456,0
3670,2020-01-10,417,0
3671,2020-03-11,496,0
3672,2020-03-16,476,0
3673,2020-02-26,482,0
3674,2020-03-28,575,0
3675,2020-03-04,569,0
3676,2020-01-05,459,0
3677,2020-01-12,502,0
3678,2020-01-14,508,0
3679,2020-02-29,468,0
3680,2020-02-20,524,0
3681,2020-03-26,550,0
3682,2020-02-06,490,0
3683,2020-01-30,444,0
3684,2020-01-31,537,0
3685,2020-02-15,569,0
3686,2020-02-29,422,0
3687,2020-02-03,482,0
3688,2020-01-12,510,0
3689,2020-02-13,537,0
3690,2020-01-17,492,0
3691,2020-02-22,542,0
3692,2020-01-11,522,0
3693,2020-02-08,560,0
3694,2020-01-29,457,0
3695,2020-02-09,513,0
3696,2020-01-11,502,0
3697,2020-02-02,463,0
3698,2020-03-25,517,0
3699,2020-03-05,511,0
3700,2020-01-16,488,0
3701,2020-02-15,524,0
3702,2020-01-09,519,0
3703,2020-02-11,544,0
3704,2020-02-01,485,0
3705,2020-02-10,510,0
3706,2020-02-26,485,0
3707,2020-01-21,559,0
3708,2020-02-09,464,0
3709,2020-01-20,522,0
3710,2020-02-21,434,0
3711,2020-01-03,511,0
3712,2020-03-17,535,0
3713,2020-01-20,461,0
3714,2020-02-18,527,0
3715,2020-02-15,411,0
3716,2020-01-28,498,0
3717,2020-01-08,436,0
3718,2020-03-11,558,0
3719,2020-01-03,564,0
3720,2020-02-27,480,0
3721,2020-01-19,426,0
3722,2020-03-03,554,0
3723,2020-01-09,578,0
3724,2020-02-27,556,0
3725,2020-02-26,493,0
3726,2020-03-31,540,0
3727,2020-02-13,441,0
3728,2020-02-19,477,0
3729,2020-02-28,478,0
3730,2020-03-11,485,0
3731,2020-02-14,482,0
3732,2020-01-01,515,0
3733,2020-03-14,438,0
3734,2020-03-04,453,0
3735,2020-02-11,567,0
3736,2020-01-21,485,0
3737,2020-01-15,530,0
3738,2020-03-18,498,0
3739,2020-01-23,503,0
3740,2020-01-28,499,0
3741,2020-03-15,502,0
3742,2020-01-28,448,0
3743,2020-02-20,531,0
3744,2020-02-08,516,0
3745,2020-02-20,554,0
3746,2020-01-20,454,0
3747,2020-01-08,501,0
3748,2020-01-03,557,0
3749,2020-01-29,384,0
3750,2020-03-01,488,0
3751,2020-03-09,487,0
3752,2020-03-13,602,0
3753,2020-03-06,501,0
3754,2020-03-21,508,0
3755,2020-03-09,420,0
3756,2020-02-05,542,0
3757,2020-03-03,444,0
3758,2020-03-29,524,0
3759,2020-03-25,561,0
3760,2020-03-01,512,0
3761,2020-02-13,563,0
3762,2020-03-16,441,0
3763,2020-01-29,527,0
3764,2020-03-08,507,0
3765,2020-01-22,467,0
3766,2020-03-01,482,0
3767,2020-01-11,520,0
3768,2020-03-26,531,0
3769,2020-01-09,498,0
3770,2020-01-24,511,0
3771,2020-01-31,499,0
3772,2020-03-28,492,0
3773,2020-02-09,518,0
3774,2020-01-30,519,0
3775,2020-03-17,515,0
3776,2020-03-09,401,0
3777,2020-01-27,480,0
3778,2020-03-20,503,0
3779,2020-03-07,469,0
3780,2020-03-23,523,0
3781,2020-03-14,411,0
3782,2020-03-24,542,0
3783,2020-03-27,505,0
3784,2020-03-16,515,0
3785,2020-01-26,536,0
3786,2020-01-07,441,0
3787,2020-01-03,529,0
3788,2020-03-17,515,0
3789,2020-01-18,496,0
3790,2020-01-22,559,0
3791,2020-02-26,510,0
3792,2020-03-22,481,0
3793,2020-02-29,508,0
3794,2020-03-17,455,0
3795,2020-01-01,577,0
3796,2020-03-12,525,0
3797,2020-01-02,544,0
3798,2020-02-04,471,0
3799,2020-03-19,483,0
3800,2020-01-14,581,0
3801,2020-02-28,534,0
3802,2020-03-31,557,0
3803,2020-01-03,485,0
3804,2020-01-14,482,0
3805,2020-02-24,475,0
3806,2020-02-29,549,0
3807,2020-03-31,485,0
3808,2020-03-18,482,0
3809,2020-03-03,556,0
3810,2020-02-19,504,0
3811,2020-01-12,558,0
3812,2020-03-10,532,0
3813,2020-01-01,537,0
3814,2020-03-12,471,0
3815,2020-03-01,446,0
3816,2020-02-07,443,0
3817,2020-01-29,500,0
3818,2020-01-31,512,0
3819,2020-02-08,487,0
3820,2020-02-06,509,0
3821,2020-03-10,401,0
3822,2020-03-10,478,0
3823,2020-01-30,519,0
3824,2020-02-05,501,0
3825,2020-02-03,563,0
3826,2020-01-01,508,0
3827,2020-03-29,523,0
3828,2020-03-31,509,0
3829,2020-01-30,532,0
3830,2020-01-16,518,0
3831,2020-02-04,518,0
3832,2020-03-15,489,0
3833,2020-01-07,400,0
3834,2020-02-22,435,0
3835,2020-01-17,407,0
3836,2020-01-20,576,0
3837,2020-03-26,532,0
3838,2020-02-09,469,0
3839,2020-02-03,492,0
3840,2020-03-16,505,0
3841,2020-02-23,405,0
3842,2020-02-08,553,0
3843,2020-02-19,485,0
3844,2020-01-03,517,0
3845,2020-02-10,485,0
3846,2020-02-25,521,0
3847,2020-03-08,470,0
3848,2020-03-05,519,0
3849,2020-02-08,453,0
3850,2020-01-28,507,0
3851,2020-03-01,499,0
3852,2020-02-06,479,0
3853,2020-01-20,469,0
3854,2020-03-04,541,0
3855,2020-03-06,451,0
3856,2020-03-10,466,0
3857,2020-01-21,463,0
3858,2020-01-15,559,0
3859,2020-03-04,461,0
3860,2020-03-26,435,0
3861,2020-01-19,548,0
3862,2020-02-04,506,0
3863,2020-03-03,440,0
3864,2020-01-27,527,0
3865,2020-01-02,533,0
3866,2020-01-04,522,0
3867,2020-02-26,450,0
3868,2020-01-13,481,0
3869,2020-01-21,482,0
3870,2020-03-20,470,0
3871,2020-02-02,449,0
3872,2020-01-23,474,0
3873,2020-03-26,444,0
3874,2020-01-11,448,0
3875,2020-03-27,573,0
3876,2020-01-19,467,0
3877,2020-03-07,556,0
3878,2020-01-26,426,0
3879,2020-02-28,465,0
3880,2020-01-19,593,0
3881,2020-02-13,470,0
3882,2020-02-16,566,0
3883,2020-02-28,472,0
3884,2020-03-29,547,0
3885,2020-03-18,566,0
3886,2020-01-26,474,0
3887,2020-03-01,536,0
3888,2020-02-21,559,0
3889,2020-02-12,558,0
3890,2020-03-06,464,0
3891,2020-01-03,429,0
3892,2020-01-16,473,0
3893,2020-02-17,517,0
3894,2020-01-08,432,0
3895,2020-01-06,481,0
3896,2020-01-23,491,0
3897,2020-02-16,474,0
3898,2020-03-17,509,0
3899,2020-01-14,497,0
3900,2020-03-20,555,0
3901,2020-03-08,467,0
3902,2020-02-06,490,0
3903,2020-03-19,412,0
3904,2020-02-25,468,0
3905,2020-02-18,505,0
3906,2020-02-02,479,0
3907,2020-03-22,474,0
3908,2020-03-29,485,0
3909,2020-02-01,448,0
3910,2020-01-22,469,0
3911,2020-03-24,520,0
3912,2020-02-09,576,0
3913,2020-03-05,499,0
3914,2020-02-28,450,0
3915,2020-02-29,462,0
3916,2020-01-26,490,0
3917,2020-02-04,486,0
3918,2020-02-22,502,0
3919,2020-03-15,526,0
3920,2020-01-13,517,0
3921,2020-01-12,572,0
3922,2020-01-27,556,0
3923,2020-01-19,462,0
3924,2020-01-03,483,0
3925,2020-03-31,485,0
3926,2020-03-01,562,0
3927,2020-01-24,496,0
3928,2020-03-19,525,0
3929,2020-02-13,615,0
3930,2020-03-27,585,0
3931,2020-01-07,509,0
3932,2020-03-15,496,0
3933,2020-02-12,521,0
3934,2020-01-03,543,0
3935,2020-03-06,484,0
3936,2020-01-16,522,0
3937,2020-03-12,534,0
3938,2020-01-19,564,0
3939,2020-03-04,504,0
3940,2020-03-13,475,0
3941,2020-01-22,477,0
3942,2020-01-10,495,0
3943,2020-03-22,481,0
3944,2020-03-31,545,0
3945,2020-02-15,475,0
3946,2020-01-10,511,0
3947,2020-01-21,448,0
3948,2020-01-16,437,0
3949,2020-01-15,565,0
3950,2020-01-14,434,0
3951,2020-01-08,477,0
3952,2020-01-18,477,0
3953,2020-03-07,450,0
3954,2020-02-23,506,0
3955,2020-03-10,516,0
3956,2020-01-17,455,0
3957,2020-03-22,457,0
3958,2020-01-26,442,0
3959,2020-03-24,536,0
3960,2020-03-04,474,0
3961,2020-02-20,528,0
3962,2020-02-07,501,0
3963,2020-01-05,504,0
3964,2020-03-09,438,0
3965,2020-01-20,528,0
3966,2020-02-25,548,0
3967,2020-03-04,578,0
3968,2020-02-22,411,0
3969,2020-01-30,457,0
3970,2020-02-06,505,0
3971,2020-03-26,481,0
3972,2020-02-05,481,0
3973,2020-03-26,476,0
3974,2020-03-29,568,0
3975,2020-03-21,474,0
3976,2020-01-21,539,0
3977,2020-03-30,487,0
3978,2020-03-14,485,0
3979,2020-02-24,461,0
3980,2020-03-13,390,0
3981,2020-01-30,491,0
3982,2020-02-24,455,0
3983,2020-03-13,456,0
3984,2020-02-14,477,0
3985,2020-03-01,533,0
3986,2020-02-02,551,0
3987,2020-02-25,469,0
3988,2020-02-21,460,0
3989,2020-03-24,438,0
3990,2020-01-31,490,0
3991,2020-03-17,554,0
3992,2020-02-06,569,0
3993,2020-01-25,463,0
3994,2020-02-14,500,0
3995,2020-03-13,529,0
3996,2020-03-28,466,0
3997,2020-03-26,457,0
3998,2020-03-24,479,0
3999,2020-03-07,543,0
4000,2020-01-13,572,0
4001,2020-03-10,444,0
4002,2020-02-13,542,0
4003,2020-01-05,479,0
4004,2020-03-09,511,0
4005,2020-03-18,498,0
4006,2020-01-23,536,0
4007,2020-03-23,440,0
4008,2020-01-22,465,0
4009,2020-03-17,464,0
4010,2020-03-02,577,0
4011,2020-01-20,482,0
4012,2020-01-20,506,0
4013,2020-01-08,491,0
4014,2020-03-07,432,0
4015,2020-01-06,477,0
4016,2020-01-30,568,0
4017,2020-02-27,576,0
4018,2020-03-20,445,0
4019,2020-02-08,569,0
4020,2020-03-04,452,0
4021,2020-02-17,507,0
4022,2020-03-27,470,0
4023,2020-02-18,542,0
4024,2020-01-19,561,0
4025,2020-02-24,577,0
4026,2020-02-18,526,0
4027,2020-01-24,507,0
4028,2020-02-29,524,0
4029,2020-01-24,468,0
4030,2020-01-03,507,0
4031,2020-01-12,513,0
4032,2020-02-26,527,0
4033,2020-01-14,508,0
4034,2020-02-15,474,0
4035,2020-03-25,535,0
4036,2020-02-06,431,0
4037,2020-02-22,454,0
4038,2020-03-08,476,0
4039,2020-02-15,554,0
4040,2020-03-23,587,0
4041,2020-01-17,522,0
4042,2020-03-28,473,0
4043,2020-01-30,459,0
4044,2020-03-24,461,0
4045,2020-02-12,471,0
4046,2020-02-01,445,0
4047,2020-02-11,479,0
4048,2020-03-07,560,0
4049,2020-01-30,555,0
4050,2020-01-15,562,0
4051,2020-03-13,517,0
4052,2020-02-23,514,0
4053,2020-01-31,407,0
4054,2020-01-16,475,0
4055,2020-02-19,464,0
4056,2020-01-02,474,0
4057,2020-02-09,461,0
4058,2020-01-21,504,0
4059,2020-01-19,496,0
4060,2020-02-27,462,0
4061,2020-02-28,491,0
4062,2020-01-05,563,0
4063,2020-03-24,473,0
4064,2020-03-17,454,0
4065,2020-02-14,422,0
4066,2020-02-06,443,0
4067,2020-01-15,494,0
4068,2020-02-13,484,0
4069,2020-01-12,450,0
4070,2020-02-23,516,0
4071,2020-03-01,501,0
4072,2020-03-29,457,0
4073,2020-02-09,510,0
4074,2020-03-01,461,0
4075,2020-02-01,478,0
4076,2020-01-20,511,0
4077,2020-03-08,568,0
4078,2020-01-17,445,0
4079,2020-01-04,483,0
4080,2020-01-08,512,0
4081,2020-02-11,473,0
4082,2020-02-08,499,0
4083,2020-03-05,517,0
4084,2020-03-22,455,0
4085,2020-03-20,468,0
4086,2020-01-30,586,0
4087,2020-01-19,518,0
4088,2020-01-01,410,0
4089,2020-03-21,594,0
4090,2020-01-24,471,0
4091,2020-02-23,455,0
4092,2020-01-17,497,0
4093,2020-02-01,496,0
4094,2020-02-28,465,0
4095,2020-02-29,513,0
4096,2020-01-11,526,0
4097,2020-02-23,547,0
4098,2020-03-23,479,0
4099,2020-03-18,437,0
4100,2020-01-11,468,0
4101,2020-01-28,525,0
4102,2020-02-11,541,0
4103,2020-02-04,396,0
4104,2020-02-06,536,0
4105,2020-03-14,484,0
4106,2020-02-08,496,0
4107,2020-03-04,524,0
4108,2020-01-21,566,0
4109,2020-03-05,399,0
4110,2020-03-15,514,0
4111,2020-03-04,413,0
4112,2020-03-17,485,0
4113,2020-03-13,386,0
4114,2020-02-19,573,0
4115,2020-03-10,516,0
4116,2020-01-16,452,0
4117,2020-03-08,553,0
4118,2020-01-22,498,0
4119,2020-03-06,462,0
4120,2020-03-15,472,0
4121,2020-03-02,430,0
4122,2020-01-19,516,0
4123,2020-02-27,587,0
4124,2020-03-18,448,0
4125,2020-02-23,478,0
4126,2020-02-02,419,0
4127,2020-03-19,523,0
4128,2020-02-18,586,0
4129,2020-01-01,489,0
4130,2020-01-07,518,0
4131,2020-03-27,520,0
4132,2020-02-13,464,0
4133,2020-02-25,526,0
4134,2020-01-30,518,0
4135,2020-01-23,396,0
4136,2020-03-15,448,0
4137,2020-01-05,477,0
4138,2020-02-09,509,0
4139,2020-02-18,495,0
4140,2020-03-21,506,0
4141,2020-02-05,580,0
4142,2020-03-29,498,0
4143,2020-03-22,556,0
4144,2020-01-01,515,0
4145,2020-01-27,621,0
4146,2020-01-27,548,0
4147,2020-01-04,507,0
4148,2020-03-17,531,0
4149,2020-02-23,523,0
4150,2020-01-19,523,0
4151,2020-03-17,587,0
4152,2020-02-18,458,0
4153,2020-03-05,373,0
4154,2020-02-17,465,0
4155,2020-01-17,537,0
4156,2020-03-17,568,0
4157,2020-02-01,434,0
4158,2020-01-03,537,0
4159,2020-02-04,478,0
4160,2020-03-19,503,0
4161,2020-03-16,454,0
4162,2020-01-09,552,0
4163,2020-02-21,539,0
4164,2020-03-03,485,0
4165,2020-02-15,408,0
4166,2020-03-14,459,0
4167,2020-01-05,462,0
4168,2020-01-11,497,0
4169,2020-03-24,543,0
4170,2020-01-29,521,0
4171,2020-03-04,423,0
